"GeneID","LWC142","LWC143","LWC148","LWC153","LWC157","LWC162"
"TBR1",2,27,2,0,1,0
"TBRG4",52,157,50,228,319,256
"TBX1",3,41,0,1,5,1
"TBX15",0,19,0,0,0,0
"TBX18",0,12,0,0,0,0
"TBX19",23,34,4,20,54,17
"TBX2",3,63,2,1,3,0
"TBX20",2,14,0,2,0,0
"TBX21",1,25,1,20,23,12
"TBX22",0,27,0,0,0,1
"TBX3",0,27,0,0,0,0
"TBX4",0,13,0,1,0,0
"TBX5",0,16,3,0,0,0
"TBXA2R",4,50,8,15,47,18
"TBXAS1",980,1333,969,1404,3637,1803
"TBXT",2,13,0,0,2,0
"TC2N",116,109,61,76,156,55
"TCAIM",563,859,326,629,651,400
"TCEA1",715,593,597,802,926,548
"TCEA2",197,325,124,353,536,201
"TCEA3",0,11,2,0,0,0
"TCEANC",704,626,989,1155,1044,783
"TCEANC2",553,532,580,546,678,601
"TCERG1",891,1219,855,1672,2117,800
"TCERG1L",2,11,17,10,5,35
"TCF12",7012,6915,8146,7363,8753,8616
"TCF15",0,13,0,3,0,3
"TCF20",1843,2204,1669,1881,2279,1410
"TCF21",1,5,0,0,1,0
"TCF24",6,8,2,4,3,0
"TCF25",413,1194,369,1239,1501,575
"TCF3",1739,3744,1804,3296,5574,2396
"TCF4",54,78,35,24,94,40
"TCF7",777,1029,711,1276,1238,868
"TCF7L1",0,27,0,0,0,0
"TCF7L2",89,219,49,212,114,49
"TCFL5",17,14,6,14,14,4
"TCHH",0,5,1,2,0,3
"TCIM",0,1,0,0,0,0
"TCIRG1",13,70,9,71,115,43
"TCN2",8,47,3,20,24,16
"TCOF1",473,808,301,1188,1456,610
"TCP1",1260,1894,1244,1326,1797,1293
"TCP11",26,32,11,19,51,24
"TCP11L1",1486,1605,802,1820,1168,1111
"TCP11L2",7114,7265,12309,8696,8594,11286
"TCTA",787,1678,1535,854,765,1776
"TCTE1",0,9,0,1,0,0
"TCTN1",565,507,576,449,924,583
"TCTN2",182,308,104,392,287,132
"TCTN3",486,561,122,857,399,444
"TDG",1162,1593,1099,1225,1586,928
"TDO2",0,8,0,0,2,0
"TDP1",17,17,17,14,12,25
"TDP2",420,581,505,738,971,475
"TDRD1",16,17,37,14,22,129
"TDRD12",105,144,46,90,95,30
"TDRD15",5,21,28,61,54,4
"TDRD3",2181,2869,2135,3760,3130,1702
"TDRD5",0,12,0,0,2,0
"TDRD6",30,83,45,229,77,71
"TDRD7",356,360,212,889,505,315
"TDRD9",3,20,0,5,6,2
"TDRKH",1,0,1,1,4,11
"TEAD1",0,20,1,2,6,2
"TEAD3",1,50,3,14,44,8
"TEAD4",3,20,0,5,4,0
"TEC",465,722,516,415,958,461
"TECPR1",1959,1904,2240,2552,2739,2006
"TECPR2",4422,5448,3133,4622,5012,2535
"TECR",29,28,25,44,60,35
"TECRL",0,9,0,0,0,0
"TECTA",41,348,55,329,316,91
"TECTB",18,37,11,10,13,0
"TEDC1",40,21,80,61,79,64
"TEDC2",324,614,424,744,1005,505
"TEF",1896,3142,2750,3273,3333,2163
"TEK",9,18,8,21,10,3
"TEKT1",0,5,1,0,0,1
"TEKT2",86,109,63,99,181,87
"TEKT3",11,29,12,28,42,15
"TEKT4",1,3,0,1,0,5
"TEKT5",0,3,0,1,2,0
"TELO2",1015,1259,835,1807,2609,1173
"TEN1",185,149,130,121,242,144
"TENM1",6,43,3,20,6,9
"TENM2",1,41,2,1,25,1
"TENM3",0,24,2,1,2,3
"TENM4",0,28,0,0,0,0
"TENT2",1261,1158,1491,2669,1396,1199
"TENT4A",196,283,284,382,410,471
"TENT4B",2868,4579,2283,3591,3701,1908
"TENT5A",23,47,29,56,109,33
"TENT5B",352,1287,164,665,1308,443
"TENT5C",209,439,103,262,560,218
"TENT5D",1,3,1,1,0,0
"TEPSIN",151,657,202,742,590,526
"TERB1",252,337,144,222,232,131
"TERB2",53,149,17,94,147,51
"TERF1",527,369,323,327,709,342
"TERF2",669,797,435,855,1115,428
"TERT",20,39,13,15,21,20
"TES",73,260,113,86,282,119
"TESC",195,219,170,176,565,318
"TESK1",0,11,1,1,3,1
"TESK2",2903,3189,2764,3935,6906,4059
"TESPA1",1979,7148,1790,7351,7581,4215
"TET1",3148,3434,2847,3987,3491,2013
"TET2",1755,1608,1737,2156,2475,1227
"TET3",40,126,23,157,148,113
"TEX10",1374,2047,1048,2013,2225,1043
"TEX11",848,1775,398,1176,2069,529
"TEX12",0,4,1,0,0,2
"TEX14",779,505,1330,177,839,1178
"TEX2",13462,14440,9858,11823,11927,8389
"TEX261",5,46,8,40,58,29
"TEX264",32,76,9,61,106,49
"TEX30",44,55,56,56,118,70
"TEX33",398,715,402,682,1119,909
"TEX36",6,9,3,0,3,4
"TEX45",74,54,114,68,31,45
"TEX47",12,18,14,22,34,12
"TEX55",10,17,3,8,2,2
"TEX9",688,816,721,892,506,495
"TFAM",1653,2556,1637,2685,3368,2001
"TFAP2A",0,17,0,2,0,2
"TFAP2B",0,14,0,0,0,0
"TFAP2C",1,8,0,0,0,0
"TFAP2D",0,16,0,1,0,0
"TFAP2E",0,20,0,1,0,0
"TFAP4",42,159,21,134,111,63
"TFB1M",1889,2129,1819,1653,1892,1429
"TFB2M",1410,2434,1422,2893,2494,1954
"TFCP2",102,146,68,227,547,167
"TFCP2L1",22,26,7,5,2,16
"TFDP1",6365,9139,10581,8969,17449,9018
"TFDP2",764,619,381,676,1223,502
"TFEB",9,61,6,44,78,32
"TFEC",42,20,16,6,60,19
"TFG",170,484,286,419,415,307
"TFIP11",498,532,257,633,958,347
"TFPI",1106,2024,804,962,1785,1257
"TFPI2",0,12,0,2,3,0
"TFRC",23088,16741,10605,10189,21519,27951
"TG",2086,2528,1105,1073,1700,594
"TGDS",498,573,398,668,782,346
"TGFB2",0,14,6,0,6,3
"TGFB3",3,8,1,2,2,3
"TGFBI",3,7,1,0,14,1
"TGFBR1",1693,2695,1177,2751,3776,1344
"TGFBR2",14,268,36,40,61,47
"TGFBR3",2010,4557,5178,1868,1188,921
"TGFBRAP1",2480,4108,2171,2979,3675,1467
"TGIF1",28,39,30,13,36,23
"TGIF2",8,30,14,11,25,23
"TGM2",514,1178,941,5116,3885,1920
"TGM4",1,17,0,0,3,2
"TGOLN2",1110,1407,482,1509,2536,692
"TGS1",1284,1526,800,1397,1662,548
"TH",0,18,0,0,0,4
"THADA",501,532,719,418,621,568
"THAP1",551,478,341,624,526,332
"THAP11",143,371,146,451,645,422
"THAP12",1937,2388,1474,2502,2567,1197
"THAP4",762,930,734,1265,1366,905
"THAP5",2760,2750,3703,2363,2841,2456
"THAP7",81,333,79,266,389,194
"THAP8",282,781,226,679,1153,652
"THAP9",577,953,662,949,1168,712
"THBD",6,29,2,3,30,17
"THBS1",71,17,31,113,46,4
"THBS2",2,13,0,0,1,1
"THBS3",0,51,4,13,2,4
"THBS4",1,8,0,7,6,2
"THEGL",15,26,7,27,58,7
"THEMIS",42,15,34,50,21,27
"THEMIS2",21,123,7,87,148,54
"THG1L",97,115,102,68,164,117
"THNSL1",106,94,63,53,99,122
"THNSL2",0,14,0,1,7,5
"THOC1",2188,2618,1554,2777,2687,1404
"THOC2",4678,4825,4930,3766,4459,3561
"THOC3",2629,3947,2657,4903,6445,2895
"THOC5",161,339,145,448,599,270
"THOC7",1103,1022,1833,1520,1006,1095
"THOP1",272,394,143,474,812,371
"THPO",25,158,31,168,222,76
"THRA",109,246,26,310,237,122
"THRB",0,14,0,0,0,0
"THSD4",2,17,3,0,2,1
"THSD7A",1,26,1,4,3,3
"THSD7B",2,33,7,5,1,6
"THUMPD1",284,268,273,431,391,278
"THUMPD2",744,1215,930,1538,1774,796
"THUMPD3",3009,3508,3221,2819,4130,2706
"THY1",0,8,0,0,0,0
"THYN1",79,93,86,112,135,95
"TIAL1",3580,4593,3163,4558,5758,3035
"TIAM1",201,342,157,235,646,253
"TIAM2",976,778,1090,835,1417,1225
"TICAM1",291,244,170,344,374,187
"TICRR",863,1141,372,1158,1997,584
"TIE1",11,151,9,37,108,22
"TIFA",33,27,15,54,67,22
"TIGAR",831,1235,672,1090,1381,570
"TIGD4",8,12,8,7,26,12
"TIGD5",1,1,1,1,12,24
"TIMELESS",176,443,88,397,651,219
"TIMM10",23,16,19,13,73,57
"TIMM10B",236,734,256,610,725,320
"TIMM13",226,267,183,321,327,216
"TIMM17A",1367,1532,1161,1406,2002,1451
"TIMM21",1248,964,744,1346,2006,1805
"TIMM22",600,545,673,559,764,697
"TIMM23B",3427,3414,4682,3141,4610,3680
"TIMM44",1294,1569,805,1316,1485,713
"TIMM50",246,506,331,521,823,502
"TIMM8A",299,458,236,416,682,337
"TIMM9",978,967,1113,1425,1172,485
"TIMMDC1",163,267,110,298,336,148
"TIMP2",36,289,44,100,527,129
"TIMP3",19,59,11,12,93,36
"TIMP4",1,7,1,0,0,4
"TINAG",0,9,0,0,0,0
"TINAGL1",12,58,2,30,51,14
"TIPIN",292,464,207,492,463,258
"TIPRL",2157,2303,1747,1801,3192,2051
"TJAP1",233,539,202,821,1131,496
"TJP1",459,723,156,738,454,1193
"TJP2",22,68,49,101,115,74
"TJP3",13,54,10,74,55,49
"TK1",29,93,38,42,66,60
"TK2",544,826,484,801,939,531
"TKFC",29,131,18,199,128,78
"TKT",594,700,473,322,943,359
"TLCD1",71,189,40,180,316,118
"TLCD2",0,8,0,0,2,0
"TLCD3A",17,59,9,23,50,20
"TLCD4",457,369,204,444,520,362
"TLCD5",3022,3266,2329,3635,3620,2252
"TLDC2",0,9,0,1,2,3
"TLE2",6,71,8,78,75,27
"TLE4",355,770,122,824,362,166
"TLE5",22,181,34,86,248,125
"TLK1",701,1122,373,599,623,391
"TLK2",1463,2147,1229,2224,2557,1342
"TLL1",0,16,0,0,1,0
"TLL2",13,50,8,22,43,8
"TLN1",135,278,56,295,438,187
"TLN2",1817,2633,695,2179,1986,1141
"TLNRD1",46,133,38,120,225,97
"TLR2",199,231,55,68,459,121
"TLR3",200,92,291,411,177,245
"TLR4",82,144,49,79,341,90
"TLR5",22,37,28,10,89,15
"TLX1",0,5,0,0,0,0
"TLX2",1,4,1,2,0,0
"TLX3",0,16,0,0,1,0
"TM2D1",1502,1250,1293,1782,1935,1341
"TM2D2",307,630,333,701,829,461
"TM2D3",1860,2584,2237,2280,2239,1243
"TM4SF1",2,13,3,2,1,17
"TM4SF18",2,12,5,1,2,4
"TM4SF19",15,37,5,6,44,15
"TM4SF4",0,6,1,0,0,0
"TM6SF1",529,1068,1310,552,693,518
"TM7SF3",5473,6340,4336,7819,2640,1949
"TM9SF2",4270,4888,3240,4721,6599,3498
"TM9SF3",8590,11819,5142,9384,9221,4330
"TM9SF4",362,503,211,498,722,306
"TMA16",1130,1109,1434,1498,1200,941
"TMBIM1",330,938,299,1182,1822,607
"TMBIM4",2091,2128,2961,2891,2736,2746
"TMBIM6",170,290,137,645,576,551
"TMC1",14,24,15,38,17,10
"TMC2",17,37,4,13,35,3
"TMC3",2,11,4,1,2,3
"TMC5",2046,1869,7575,4992,6366,9531
"TMC6",20,165,116,114,140,194
"TMC7",2207,2982,3446,4329,4457,4744
"TMCC1",16856,20857,10835,16473,19177,8755
"TMCC2",39,213,22,88,213,100
"TMCC3",232,255,333,796,210,398
"TMCO1",1322,1227,1618,1356,1602,1174
"TMCO3",3193,3923,2245,3647,3738,1827
"TMCO4",121,110,83,109,124,68
"TMCO6",276,645,317,627,834,389
"TMED1",250,443,244,429,694,321
"TMED10",2768,3105,2469,3857,5291,2526
"TMED2",3045,2377,3209,2518,3742,2702
"TMED3",1,23,5,3,21,4
"TMED5",642,784,354,611,1143,352
"TMED6",33,130,21,133,185,47
"TMED7",1216,2034,854,3603,2279,835
"TMED8",496,458,316,723,1026,477
"TMEFF1",19,116,45,50,160,64
"TMEFF2",0,10,0,0,1,1
"TMEM100",1491,1078,1479,1839,1180,588
"TMEM104",632,948,496,929,1401,694
"TMEM106A",1246,2057,863,2027,2644,1197
"TMEM106B",1431,3647,2333,3703,2898,1837
"TMEM106C",4,18,5,12,18,12
"TMEM108",1,7,0,0,0,0
"TMEM11",664,731,865,756,1081,747
"TMEM114",0,5,0,0,0,0
"TMEM115",533,1937,563,3725,3269,1922
"TMEM116",47,66,252,109,80,111
"TMEM117",0,6,0,0,1,1
"TMEM119",415,564,400,324,514,330
"TMEM120A",18,92,2,66,95,44
"TMEM120B",47,54,38,42,67,58
"TMEM121",0,12,0,657,1,1
"TMEM121B",1,11,2,0,11,0
"TMEM123",1137,1381,1182,966,2195,1161
"TMEM125",0,19,1,0,4,21
"TMEM126A",710,813,770,588,876,670
"TMEM127",52,125,43,175,297,97
"TMEM128",102,141,128,162,160,104
"TMEM129",1219,1156,764,1387,1688,800
"TMEM130",4,7,0,1,2,1
"TMEM131",2530,3140,1596,2902,3706,1663
"TMEM131L",15817,15305,10979,15068,17588,11820
"TMEM132A",8,55,4,28,36,15
"TMEM132B",0,16,0,2,14,1
"TMEM132C",16,41,22,8,30,19
"TMEM132D",1,14,1,0,0,0
"TMEM132E",2,35,26,9,39,12
"TMEM135",202,191,121,67,238,192
"TMEM138",8,15,5,15,28,23
"TMEM139",7,19,5,142,8,2
"TMEM141",138,244,230,254,209,158
"TMEM144",62,36,124,107,98,18
"TMEM14A",12,11,19,9,11,5
"TMEM150A",1,22,0,7,12,4
"TMEM150C",1870,2442,1872,2484,3472,3783
"TMEM151B",0,31,1,1,1,0
"TMEM154",235,508,273,134,1120,224
"TMEM156",224,135,178,236,88,143
"TMEM158",0,7,0,0,0,0
"TMEM160",1169,1674,2300,2137,3317,2287
"TMEM161A",60,202,26,202,326,139
"TMEM163",3,8,0,1,1,0
"TMEM164",407,411,429,319,642,387
"TMEM165",719,995,600,899,1209,804
"TMEM167A",2497,1897,2918,3370,2429,1828
"TMEM167B",430,495,421,897,1441,871
"TMEM168",2163,2902,1943,2317,2619,1529
"TMEM169",5,15,4,1,8,10
"TMEM17",5,8,9,15,42,30
"TMEM170A",437,762,301,1308,1899,695
"TMEM170B",149,496,238,159,1127,289
"TMEM171",2,2,0,11,6,1
"TMEM174",0,0,0,0,0,0
"TMEM175",6,23,11,30,18,13
"TMEM177",62,31,51,49,22,63
"TMEM178A",0,4,0,0,0,1
"TMEM178B",1,11,4,3,2,6
"TMEM179",5,25,0,10,5,1
"TMEM18",560,691,515,679,564,451
"TMEM181",1544,1586,942,1083,2047,1606
"TMEM182",0,15,0,0,1,0
"TMEM183A",5006,7834,11069,8042,8522,8949
"TMEM184A",37,155,53,136,196,62
"TMEM184B",2335,5552,1990,7680,10953,3789
"TMEM184C",1517,1902,917,1661,2375,1537
"TMEM185A",908,1347,837,1321,1845,898
"TMEM186",111,225,77,161,227,66
"TMEM19",1877,2858,1258,2917,3416,1788
"TMEM192",109,88,38,63,87,55
"TMEM196",0,8,0,0,0,1
"TMEM198",0,17,1,3,8,7
"TMEM199",234,442,228,494,704,443
"TMEM200A",2,9,1,0,0,0
"TMEM200B",1,16,0,0,1,0
"TMEM200C",0,14,0,0,0,0
"TMEM201",549,982,314,678,1318,284
"TMEM203",917,1575,599,1607,2427,1324
"TMEM204",13,17,11,16,23,5
"TMEM205",2,2,3,10,8,1
"TMEM207",3,11,0,2,11,2
"TMEM208",266,283,123,487,445,200
"TMEM209",203,240,84,252,388,143
"TMEM211",1,28,4,4,36,4
"TMEM212",0,1,0,0,0,0
"TMEM213",0,4,0,0,1,0
"TMEM214",1025,1290,757,1187,1120,454
"TMEM215",14,38,11,42,30,14
"TMEM216",3,7,1,9,8,5
"TMEM218",20,33,65,93,17,331
"TMEM220",91,129,87,103,135,71
"TMEM221",47,80,36,106,121,57
"TMEM222",244,689,226,1003,1079,574
"TMEM229B",26,35,58,45,93,67
"TMEM230",834,1041,833,889,1925,1835
"TMEM231",487,1006,496,886,1139,635
"TMEM233",0,10,0,0,0,0
"TMEM234",285,350,279,376,551,287
"TMEM237",199,86,49,102,142,37
"TMEM240",73,157,27,136,221,67
"TMEM241",188,192,150,172,147,116
"TMEM242",1969,1745,4507,1727,1608,3648
"TMEM243",23,15,16,22,20,13
"TMEM244",0,12,0,0,0,0
"TMEM245",527,845,405,476,834,388
"TMEM248",1783,2754,1721,2485,3612,1375
"TMEM25",1,23,2,10,2,5
"TMEM250",318,343,227,504,497,287
"TMEM251",2024,2324,1531,2547,3080,1246
"TMEM252",0,1,0,0,0,0
"TMEM254",116,134,133,314,158,215
"TMEM255A",77,129,149,77,189,80
"TMEM255B",0,11,0,0,0,4
"TMEM258",2013,1722,2110,2035,3450,2216
"TMEM259",499,1950,603,2763,5225,1808
"TMEM26",0,5,0,0,0,0
"TMEM260",178,212,145,383,350,213
"TMEM263",508,783,1580,1321,1840,2307
"TMEM266",174,176,85,95,153,55
"TMEM267",249,188,354,410,294,399
"TMEM268",35,100,16,48,149,31
"TMEM269",65,114,70,173,142,165
"TMEM271",17,30,17,39,40,27
"TMEM272",0,3,1,0,1,3
"TMEM273",716,845,989,612,1276,835
"TMEM275",34,54,35,12,60,24
"TMEM30A",1665,2374,904,2105,2530,1141
"TMEM33",3556,3908,2659,4188,5122,2263
"TMEM35A",0,2,1,1,0,0
"TMEM35B",50,53,80,162,193,165
"TMEM37",2,17,5,16,32,7
"TMEM38A",1009,1208,1129,1468,1938,1436
"TMEM38B",11,26,18,40,20,7
"TMEM39A",36,166,37,192,323,127
"TMEM39B",168,182,110,250,426,191
"TMEM40",880,2338,1308,2658,3599,1816
"TMEM41A",34,449,407,695,919,606
"TMEM41B",2329,2862,2193,2382,3342,1774
"TMEM42",0,16,1,8,3,6
"TMEM43",415,341,293,367,599,346
"TMEM44",4,44,2,9,26,19
"TMEM45A",0,10,0,0,1,0
"TMEM45B",1,7,0,0,1,0
"TMEM47",9,13,7,3,18,11
"TMEM50A",1461,2093,1759,1405,2125,1724
"TMEM50B",1733,2536,2363,1839,2566,2069
"TMEM51",2,24,0,2,3,0
"TMEM52",103,69,89,106,94,128
"TMEM52B",12,19,17,7,25,12
"TMEM53",89,126,99,211,192,109
"TMEM54",8,26,9,21,27,15
"TMEM59",1937,2081,2053,2358,2719,1869
"TMEM59L",0,24,1,0,1,0
"TMEM60",904,801,767,756,863,583
"TMEM61",0,8,1,0,1,1
"TMEM62",4551,5262,3928,4460,5492,5805
"TMEM63A",5004,5349,5221,5758,7973,7227
"TMEM63B",307,1162,151,1057,1383,472
"TMEM63C",3,41,1,7,22,8
"TMEM64",29,64,6,38,167,42
"TMEM65",8,20,7,14,28,13
"TMEM67",1502,2101,1418,2140,2438,1098
"TMEM68",3,5,2,6,4,1
"TMEM69",842,1352,1038,1101,1259,1051
"TMEM70",1409,1161,690,1440,1742,1110
"TMEM71",485,535,727,524,910,428
"TMEM72",0,15,0,0,0,0
"TMEM74",7,25,5,35,57,18
"TMEM79",9,36,5,55,79,34
"TMEM80",473,608,459,461,587,457
"TMEM81",47,43,13,56,70,24
"TMEM82",0,13,0,2,0,2
"TMEM86A",10,12,6,2,14,6
"TMEM87A",3809,3572,2113,3712,5829,2680
"TMEM88B",11,11,0,3,4,4
"TMEM8B",0,13,0,0,1,0
"TMEM9",9,17,3,6,12,8
"TMEM94",261,348,141,301,589,250
"TMEM97",134,193,167,254,464,397
"TMEM98",0,9,1,5,0,0
"TMEM9B",774,955,867,1169,1407,1060
"TMF1",4101,6096,3038,5125,5531,2836
"TMIE",0,10,0,0,0,0
"TMIGD1",0,0,0,0,0,1
"TMLHE",2077,3304,5539,9725,15931,8377
"TMOD1",31,53,16,52,44,21
"TMOD2",2,16,5,14,24,1
"TMOD4",627,678,702,664,736,911
"TMPO",3051,2981,1247,3022,4944,1060
"TMPPE",359,665,145,383,709,281
"TMPRSS12",78,216,60,89,84,62
"TMPRSS13",0,43,4,8,11,9
"TMPRSS15",22,9,0,0,1,1
"TMPRSS2",2,3,3,1,1,1
"TMPRSS3",0,6,0,0,0,2
"TMPRSS4",1,31,0,2,1,0
"TMPRSS5",48,70,31,94,74,39
"TMPRSS6",6,41,1,3,29,6
"TMPRSS7",1,20,0,1,0,0
"TMPRSS9",47,111,21,99,182,55
"TMSB15B",369,341,312,938,498,373
"TMSB4X",7126,12345,9711,10103,18937,10725
"TMTC1",6,17,2,0,7,2
"TMTC2",100,45,199,304,151,427
"TMTC3",1316,1365,1017,1151,1431,1168
"TMTC4",34,28,15,20,83,11
"TMUB1",89,366,72,461,594,411
"TMUB2",206,641,214,600,836,567
"TMX1",617,596,497,501,620,455
"TMX2",54,150,46,179,260,136
"TMX3",938,1052,888,1084,1048,755
"TMX4",4832,5271,5947,9367,7475,4883
"TNC",2,29,5,4,4,5
"TNFAIP1",651,981,555,999,1331,542
"TNFAIP2",5,33,2,3,4,1
"TNFAIP3",726,983,346,1531,1174,696
"TNFAIP6",0,7,0,0,0,0
"TNFAIP8",355,432,298,293,719,228
"TNFAIP8L1",74,164,65,119,415,113
"TNFAIP8L3",184,205,124,190,151,73
"TNFRSF11A",61,108,49,262,191,54
"TNFRSF11B",0,3,0,0,0,0
"TNFRSF13B",8,19,5,21,18,9
"TNFRSF13C",11,20,7,21,22,19
"TNFRSF14",1646,1661,1896,1994,2082,2343
"TNFRSF17",0,5,2,5,2,0
"TNFRSF18",22,39,14,19,42,25
"TNFRSF19",41,50,20,3,29,12
"TNFRSF1B",107,166,66,99,165,90
"TNFRSF21",8,33,15,10,78,19
"TNFRSF25",2,25,4,5,3,11
"TNFRSF4",1778,1863,1211,1412,1715,940
"TNFRSF6B",0,4,2,0,7,0
"TNFRSF8",106,99,20,95,107,31
"TNFRSF9",20,20,26,50,36,40
"TNFSF10",2,6,1,3,14,3
"TNFSF11",11,9,12,5,13,19
"TNFSF13B",3817,5115,12055,5531,5852,9320
"TNFSF15",5,25,1,0,0,0
"TNFSF8",7,2,3,6,5,1
"TNIK",38,100,179,206,601,228
"TNIP1",2865,4027,1353,5062,9009,2700
"TNIP2",321,590,210,233,502,186
"TNIP3",106,396,82,66,293,52
"TNK2",15,101,17,65,28,22
"TNKS",2622,4162,1723,3428,4897,2163
"TNKS1BP1",17,72,9,171,125,17
"TNKS2",4465,4973,3547,4458,4821,3214
"TNMD",2,12,26,6,10,67
"TNN",17,78,5,34,40,31
"TNNC1",2,26,3,11,11,5
"TNNC2",0,8,3,6,4,7
"TNNI1",0,11,0,0,0,0
"TNNI2",1,3,4,3,7,2
"TNNI3K",0,11,0,1,0,0
"TNNT2",0,9,0,7,4,0
"TNNT3",0,9,0,0,0,1
"TNPO1",7540,8038,6205,10500,8121,4395
"TNPO3",223,577,193,362,236,197
"TNR",0,41,1,0,7,4
"TNRC18",10,106,12,14,117,37
"TNRC6A",317,424,249,477,488,262
"TNRC6B",21219,26217,11722,23088,22198,10688
"TNRC6C",1672,1954,1610,2016,3264,1330
"TNS1",114,249,130,224,227,305
"TNS3",63,95,36,76,185,60
"TNS4",1,33,1,1,2,0
"TOB1",80,148,29,180,423,72
"TOB2",1062,3722,1927,4873,10990,5781
"TOE1",610,674,506,703,1211,519
"TOGARAM1",967,2004,655,2541,2446,996
"TOGARAM2",0,22,2,3,4,1
"TOM1",369,994,409,855,1390,565
"TOM1L1",44,45,29,30,55,18
"TOM1L2",366,457,398,629,693,506
"TOMM20",1787,1501,1874,1478,1859,1160
"TOMM22",495,558,500,467,711,347
"TOMM34",195,283,214,287,650,376
"TOMM5",668,718,1937,1689,2744,2843
"TOMM6",183,102,284,268,438,315
"TOMM7",901,924,1736,1351,1135,1075
"TOMM70",1662,1984,1352,1862,2300,1711
"TOMT",14,43,5,39,46,31
"TOP1",4656,5591,3998,5275,7009,4632
"TOP1MT",20,22,25,21,28,31
"TOP2A",38,39,79,20,52,93
"TOP2B",4004,6801,5756,7235,8525,3909
"TOP3A",617,826,262,825,1355,398
"TOP3B",1715,1987,1593,2016,1841,1311
"TOPAZ1",2,15,1,1,0,0
"TOPBP1",1932,2272,1177,1931,2629,1350
"TOPORS",1117,1472,754,2647,1631,654
"TOR1AIP2",26,43,20,84,85,41
"TOR1B",1031,1281,622,1430,2233,815
"TOR2A",866,1163,671,1391,1958,933
"TOR3A",18,42,11,27,53,20
"TOR4A",449,799,300,264,1428,382
"TOX",5,4,18,6,8,5
"TOX2",3,24,2,4,6,6
"TOX3",2,14,0,0,1,5
"TP53BP1",731,949,272,1272,1233,518
"TP53BP2",6,23,4,5,5,5
"TP53I11",1,29,3,14,12,6
"TP53I3",31,24,64,90,68,48
"TP53INP1",2591,3590,2869,3955,4136,3033
"TP53INP2",49,205,29,134,446,87
"TP53RK",152,271,133,375,450,150
"TP63",2,31,0,0,3,0
"TP73",2,27,2,3,12,9
"TPBG",0,17,0,0,0,0
"TPBGL",0,5,0,0,0,0
"TPCN1",92,94,55,175,146,86
"TPCN2",62,54,42,40,48,33
"TPD52",2161,2267,2289,1770,2661,1938
"TPD52L1",0,14,2,8,3,0
"TPD52L2",2482,2375,3047,2768,3931,2852
"TPGS1",68,133,42,135,223,99
"TPGS2",290,209,146,621,310,221
"TPH1",620,890,493,869,1268,675
"TPH2",13,36,16,30,34,1
"TPI1",527,522,218,396,714,275
"TPK1",166,187,180,192,227,144
"TPM1",119,652,128,111,477,168
"TPM2",249,350,191,970,489,384
"TPM3",1380,1737,1109,1492,3411,1454
"TPM4",51,86,53,98,111,58
"TPMT",1000,994,1287,518,905,1031
"TPO",0,2,0,0,0,0
"TPP1",594,4015,820,5077,3762,1067
"TPP2",559,508,352,469,948,371
"TPPP3",1,10,0,2,4,1
"TPR",11219,14793,6350,10568,12967,6118
"TPRA1",1547,2081,2023,3728,3207,3245
"TPRG1L",72,132,72,57,174,116
"TPRKB",474,352,278,335,364,288
"TPRN",93,381,81,157,176,108
"TPST1",5,7,1,1,10,1
"TPST2",118,453,206,313,472,223
"TPT1",8090,9197,9628,8574,11212,8076
"TPX2",428,644,401,354,525,457
"TRA2A",3228,5362,2052,3230,3761,1756
"TRA2B",871,929,663,955,1246,736
"TRABD",61,108,78,60,307,73
"TRABD2A",1,11,3,4,3,9
"TRABD2B",0,11,0,0,0,0
"TRADD",38,81,37,41,156,70
"TRAF1",22,11,13,25,60,19
"TRAF2",632,1492,499,2006,2193,1171
"TRAF3",2115,1889,578,1831,2965,1138
"TRAF3IP1",206,213,160,274,277,178
"TRAF3IP2",8,72,6,12,141,31
"TRAF3IP3",1248,1500,628,1155,1183,732
"TRAF4",2,30,0,5,6,1
"TRAF5",357,262,607,323,1371,1148
"TRAF6",2038,2503,1224,2472,2972,1465
"TRAF7",275,445,171,574,782,324
"TRAFD1",505,1050,532,1705,1591,1141
"TRAK1",145,229,169,183,468,287
"TRAK2",3011,4295,1518,3078,3585,1743
"TRAM1",3259,4548,2463,3326,4007,1798
"TRAM2",42,132,23,117,307,86
"TRANK1",11616,20316,22544,42734,19470,16182
"TRAP1",584,772,422,632,1173,488
"TRAPPC10",479,626,375,435,1522,551
"TRAPPC11",1301,1320,712,1949,1672,1046
"TRAPPC12",2157,2650,2562,1781,2765,2017
"TRAPPC13",684,825,618,1318,677,430
"TRAPPC14",85,336,110,561,539,275
"TRAPPC2",2570,2483,2905,2897,2747,1762
"TRAPPC2L",1056,1262,2317,1111,1132,763
"TRAPPC3",1770,1406,1052,2265,3313,1324
"TRAPPC3L",0,8,0,0,2,0
"TRAPPC4",53,148,45,157,230,77
"TRAPPC6B",636,700,508,713,1130,501
"TRAPPC8",4856,5109,3063,4725,5744,3339
"TRAPPC9",3653,3840,4317,2983,4475,3187
"TRARG1",46,77,12,104,106,33
"TRDMT1",5852,7206,7890,3547,8225,5186
"TRDN",0,7,0,0,0,0
"TRERF1",253,522,213,361,644,155
"TRH",76,68,69,74,83,46
"TRHDE",0,19,0,0,2,2
"TRHR",0,6,0,0,0,0
